ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,ProtoSet,ConceptInSource
ProtoTakana-arbol-1,,ProtoTakana,arbol,(a)kwi,kwi,kʷ i,"see also *kwi,*kwati",,2,,,,(------)kʷi(----------),8,árbol
Tacana-arbol-1,,Tacana,arbol,aki,aki,a k i,None,,2,,,,(-----a)ki(----------),8,"árbol,palo"
Tacana-arbol-2,,Tacana,arbol,akiřa,akiřa,a k i ɽ a,None,,2,,,,(-----a)ki(-ɽa-------),8,espina
Tacana-arbol-3,,Tacana,arbol,akiřai,akiřai,a k i ɽ a i,None,,2,,,,(-----a)ki(-ɽa-i-----),8,suchi (pez)
Tacana-arbol-4,,Tacana,arbol,akiřu,akiřu,a k i ɽ u,None,,2,,,,(-----a)ki(-ɽu-------),8,manzana silvestre (árbol)
Tacana-arbol-5,,Tacana,arbol,ki-pabi,ki-pabi,k i + p a b i,None,,2,,,,(------)ki(+pabi-----),8,gavetillo (árbol)
Tacana-arbol-6,,Tacana,arbol,kwase eki,kwase_eki,kʷ a s e + e k i,None,,2,,,,(kʷase+e)ki(----------),8,árbol de cacao
Reyesano-arbol-1,,Reyesano,arbol,akwi,akwi,a kʷ i,None,,2,,,,(-----a)kʷi(----------),8,tree
Maropa-arbol-1,,Maropa,arbol,ekená,ekená,e k e n á/a,None,Heath1883,767,,,,(e)ke(-ná/a-------),8,leaf
Maropa-arbol-2,,Maropa,arbol,áki,áki,!á/a k i,None,Heath1883,2,,,,(-----!á/a)ki(----------),8,tree
Araona-arbol-1,,Araona,arbol,acui,acui,a kʷ i,None,,2,,,,(-----a)kʷi(----------),8,"árbol,palo"
Araona-arbol-2,,Araona,arbol,acuisa,acuisa,a kʷ i s a,None,,2,,,,(-----a)kʷi(sa--------),8,espina
Mabenaro-arbol-1,,Mabenaro,arbol,akwi,akwi,a kʷ i,None,,2,,,,(-----a)kʷi(----------),8,tree
Cavinena-arbol-1,,Cavinena,arbol,akwi,akwi,a kʷ i,None,,2,,,,(-----a)kʷi(----------),8,"árbol,palo"
Cavinena-arbol-2,,Cavinena,arbol,akwiha,akwiha,a kʷ i h a,None,,2,,,,(-----a)kʷi(-ha-------),8,espina
Cavinena-arbol-3,,Cavinena,arbol,akwiho,akwiho,a kʷ i h o,None,,2,,,,(-----a)kʷi(-ho-------),8,bi (árbol y fruta)
Cavinena-arbol-4,,Cavinena,arbol,kwi-nawi,kwi-nawi,kʷ i + n a β i,None,,2,,,,(------)kʷi(+naβi-----),8,clase de árbol
Cavinena-arbol-5,,Cavinena,arbol,kwawe ekwi,kwawe_ekwi,kʷ a β e + e kʷ i,None,,2,,,,(kʷaβe+e)kʷi(----------),8,rama de yuca
EseEjja-arbol-1,,EseEjja,arbol,akwi,akwi,a kʷ i,None,,2,,,,(-----a)kʷi(----------),8,"árbol,palo"
EseEjja-arbol-2,,EseEjja,arbol,akwiša,akwiša,a kʷ i ʃ a,None,,2,,,,(-----a)kʷi(-ʃa-------),8,espina
EseEjja-arbol-3,,EseEjja,arbol,akwi-šaxi,akwi-šaxi,a kʷ i + ʃ a x i,None,,2,,,,(-----a)kʷi(+ʃaxi-----),8,bagre (pez)
EseEjja-arbol-4,,EseEjja,arbol,akwi-esiye,akwi-esiye,a kʷ i + e s i j e,None,,2,,,,(-----a)kʷi(+-esi-je--),8,naranjo
EseEjja-arbol-5,,EseEjja,arbol,akwi-hea-,akwi-hea-,a kʷ i + h e a,None,,2,,,,(-----a)kʷi(+he-a-----),8,garrotear
EseEjja-arbol-6,,EseEjja,arbol,akwí-hoheyo,akwí-hoheyo,a kʷ !í/i + h o h e j o,None,,2,,,,(-----a)kʷ!í/i(+hohejo---),8,callapo
EseEjja-arbol-7,,EseEjja,arbol,akwi-xaxa-tewe,akwi-xaxa-tewe,a kʷ i + x a x a + t e w e,None,,2,,,,(-----a)kʷi(+xaxa+tewe),8,coquino
EseEjja-arbol-8,,EseEjja,arbol,akwi-makwa,akwi-makwa,a kʷ i + m a kʷ a,None,,2,,,,(-----a)kʷi(+makʷa-----),8,quemaquema
EseEjja-arbol-9,,EseEjja,arbol,akwi-pexa,akwi-pexa,a kʷ i + p e x a,None,,2,,,,(-----a)kʷi(+pexa-----),8,gaveta
Huarayo-arbol-1,,Huarayo,arbol,akwi,akwi,a kʷ i,None,,2,,,,(-----a)kʷi(----------),8,"árbol,palanca"
Arasa-arbol-1,,Arasa,arbol,akui,akui,a !ku/kʷ i,None,Armentia1887,2,,,,(-----a)!ku/kʷi(----------),8,leaf
Arasa-arbol-2,,Arasa,arbol,akuiša,akuiša,a !ku/kʷ i ʃ a,None,,2,,,,(-----a)!ku/kʷi(ʃa--------),8,spine
ProtoTakana-negativesuffix-1,,ProtoTakana,negativesuffix,-(a)ma,-ma,m a,None,,7,,,,ma,9,negative suffix
Tacana-negativesuffix-1,,Tacana,negativesuffix,-(a)ma,-ma,m a,None,,7,,,,ma,9,negative suffix
Cavinena-negativesuffix-1,,Cavinena,negativesuffix,-(a)ma,-ma,m a,None,,7,,,,ma,9,negative suffix
EseEjja-negativesuffix-1,,EseEjja,negativesuffix,-(a)ma,-ma,m a,None,,7,,,,ma,9,negative suffix
ProtoTakana-motacucillo-1,,ProtoTakana,motacucillo,amac̣a,amac̣a,a m a ʈʂ a,None,,33,,,,amaʈʂa,10,motacucillo
Tacana-motacucillo-1,,Tacana,motacucillo,amaca,amaca,a m a ʈʂ a,None,,33,,,,amaʈʂa,10,motacucillo
Cavinena-motacucillo-1,,Cavinena,motacucillo,amaca,amaca,a m a ts a,None,,33,,,,amatsa,10,motacucillo
ProtoTakana-sangre-1,,ProtoTakana,sangre,ami,ami,a m i,None,,36,,,,ami(-------),11,sangre
Tacana-sangre-1,,Tacana,sangre,ami,ami,a m i,None,,36,,,,ami(-------),11,sangre
Tacana-sangre-2,,Tacana,sangre,ami-pa,ami-pa,a m i + p a,None,,36,,,,ami(+pa----),11,"hemorragia,flujo"
Tacana-sangre-3,,Tacana,sangre,ami-dene,ami-dene,a m i + d e n e,None,,36,,,,ami(+dene--),11,disentería
Tacana-sangre-4,,Tacana,sangre,ami-kwina,ami-kwina,a m i + kʷ i n a,None,Armentia1887,36,,,,ami(+kʷina--),11,salir sangre
Tacana-sangre-5,,Tacana,sangre,ami-panati,ami-panati,a m i + p a n a t i,None,Armentia1887,36,,,,ami(+panati),11,acusarse
Reyesano-sangre-1,,Reyesano,sangre,ami,ami,a m i,None,,36,,,,ami(-------),11,blood
Maropa-sangre-1,,Maropa,sangre,ami,ami,a m i,None,Armentia1887,36,,,,ami(-------),11,blood
Cavinena-sangre-1,,Cavinena,sangre,ami,ami,a m i,None,,36,,,,ami(-------),11,sangre
Cavinena-sangre-2,,Cavinena,sangre,ami-boho,ami-boho,a m i + b o h o,None,,36,,,,ami(+boho--),11,disentería
Cavinena-sangre-3,,Cavinena,sangre,ami-dihi,ami-dihi,a m i + d i h i,None,,36,,,,ami(+dihi--),11,vena
Cavinena-sangre-4,,Cavinena,sangre,ami-horiya,ami-horiya,a m i + h o r i j a,None,,36,,,,ami(+horija),11,hemorragia
Cavinena-sangre-5,,Cavinena,sangre,ami-ami-a,ami-ami-a,a m i + a m i + a,None,Armentia1887,36,,,,ami(+-ami+a),11,ensangrentar
Cavinena-sangre-6,,Cavinena,sangre,ami-ma,ami-ma,a m i + m a,None,Armentia1887,36,,,,ami(+--ma--),11,"exangüe,incruento"
Cavinena-sangre-7,,Cavinena,sangre,ami-pusia,ami-pusia,a m i + p u s i a,None,Armentia1887,36,,,,ami(+pusi-a),11,hemorragio
Cavinena-sangre-8,,Cavinena,sangre,ami-tere,ami-tere,a m i + t e r e,None,,36,,,,ami(+tere--),11,desangrar
ProtoTakana-lengua-1,,ProtoTakana,lengua,ana,ana,a n a,None,,37,,,,(---)ana(------------),12,lengua
Cavinena-lengua-1,,Cavinena,lengua,y-ana,y-ana,j + a n a,None,,37,,,,(-j+)ana(------------),12,lengua
Cavinena-lengua-2,,Cavinena,lengua,ana mada-da,ana_mada-da,a n a + m a d a + d a,None,,37,,,,(---)ana(+--ma-d-a+da),12,lengua mala
Reyesano-lengua-1,,Reyesano,lengua,y-ana,y-ana,j + a n a,None,,37,,,,(-j+)ana(------------),12,tongue
Maropa-lengua-1,,Maropa,lengua,éana,éana,é/e a n a,None,Heath1883,37,,,,(-é/e-)ana(------------),12,tongue
Sapibokona-lengua-1,,Sapibokona,lengua,eana,eana,e a n a,None,,37,,,,(-e-)ana(------------),12,lingua
Cavinena-lengua-3,,Cavinena,lengua,y-ana,y-ana,j + a n a,None,,37,,,,(-j+)ana(------------),12,"lengua,ley,orden,costumbre,idioma"
Cavinena-lengua-4,,Cavinena,lengua,y-ana-a-,y-ana-a-,j + a n a + a,None,,37,,,,(-j+)ana(+-a---------),12,"obedecer,complir,hacer caso"
Cavinena-lengua-5,,Cavinena,lengua,y-ana-baka,y-ana-baka,j + a n a + b a k a,None,,37,,,,(-j+)ana(+baka-------),12,palador
Cavinena-lengua-6,,Cavinena,lengua,ana-ma,ana-ma,a n a + m a,None,,37,,,,(---)ana(+--ma-------),12,"zonzo,opa,mudo"
Cavinena-lengua-7,,Cavinena,lengua,y-ana-kana,y-ana-kana,j + a n a + k a n a,None,,37,,,,(-j+)ana(+kana-------),12,"mentira,falso,de balde"
Cavinena-lengua-8,,Cavinena,lengua,y-ana-kana-tia-ya-,y-ana-kana-tia-ya-,j + a n a + k a n a + t i a + j a,None,,37,,,,(-j+)ana(+kana+tia+ja),12,regalar
Cavinena-lengua-9,,Cavinena,lengua,y-ana-wito,y-ana-wito,j + a n a + β i t o,None,,37,,,,(-j+)ana(+βi---t-o---),12,punto de lengua
Cavinena-lengua-10,,Cavinena,lengua,y-ana-tobo,y-ana-tobo,j + a n a + t o b o,None,,37,,,,(-j+)ana(+-----t-o-bo),12,lengua chuta
EseEjja-lengua-1,,EseEjja,lengua,eyana,eyana,e j a n a,None,,37,,,,(ej-)ana(------------),12,tongue
Huarayo-lengua-1,,Huarayo,lengua,y-ana~e-ana,y-ana,j + a n a,None,,37,,,,(-j+)ana(------------),12,lengua
Tiatinahua-lengua-1,,Tiatinahua,lengua,yana,yana,j a n a,None,Fast,37,,,,(-j-)ana(------------),12,tongue
Arasa-lengua-1,,Arasa,lengua,eána,eána,e !á/a n a,None,Nordenskiöld1905,37,,,,(-e-)!á/ana(------------),12,Zunge
ProtoTakana-palosanto-1,,ProtoTakana,palosanto,anani,anani,a n a n i,None,,38,,,,(-)anani,13,palo santo
Tacana-palosanto-1,,Tacana,palosanto,anani,anani,a n a n i,None,,38,,,,(-)anani,13,palo santo (árbol)
Cavinena-palosanto-1,,Cavinena,palosanto,anani,anani,a n a n i,None,,38,,,,(-)anani,13,"palo santo,hormiga de palo santo"
EseEjja-palosanto-1,,EseEjja,palosanto,biñani,biñani,b i ɲ a n i,*bira+anani?,,38,,,,(b)iɲani,13,palo santo (y hormiga)
ProtoTakana-mujer-1,,ProtoTakana,mujer,anu,anu,a n u,None,,40,,,,anu,14,mujer
Tacana-mujer-1,,Tacana,mujer,anu,anu,a n u,None,,40,,,,anu,14,mujer vieja
Reyesano-mujer-1,,Reyesano,mujer,ano,ano,a n o,None,,40,,,,ano,14,woman
Maropa-mujer-1,,Maropa,mujer,ánu,ánu,!á/a n u,None,Heath1883;Nordenskiöld1905,40,,,,!á/anu,14,woman
Sapibokona-mujer-1,,Sapibokona,mujer,ánu,ánu,!á/a n u,None,,40,,,,!á/anu,14,woman
Cavinena-mujer-1,,Cavinena,mujer,ano,ano,a n o,None,,40,,,,ano,14,abuela
EseEjja-mujer-1,,EseEjja,mujer,ano,ano,a n o,None,,40,,,,ano,14,"abuela,suegra"
Chama-mujer-1,,Chama,mujer,áno,áno,!á/a n o,None,,40,,,,!á/ano,14,old woman
ProtoTakana-gualusa-1,,ProtoTakana,gualusa,anuʔai,anuʔai,a n u ʔ a i,None,,41,,,,anuʔai,15,gualusa
Tacana-gualusa-1,,Tacana,gualusa,anuʔai,anuʔai,a n u ʔ a i,None,,41,,,,anuʔai,15,gualusa
Cavinena-gualusa-1,,Cavinena,gualusa,anoʔai,anoʔai,a n o ʔ a i,None,,41,,,,anoʔai,15,gualusa
ProtoTakana-obscuro-1,,ProtoTakana,obscuro,apu,apu,a p u,None,,43,,,,(-----)ap(-)u(--------------),16,obscuro
Tacana-obscuro-1,,Tacana,obscuro,apu-,apu-,a p u,None,,43,,,,(-----)ap(-)u(--------------),16,obscurar
Tacana-obscuro-2,,Tacana,obscuro,apu-da,apu-da,a p u + d a,None,,43,,,,(-----)ap(-)u(+da-----------),16,obscuro
Tacana-obscuro-3,,Tacana,obscuro,apu-da-su,apu-da-su,a p u + d a + s u,None,,43,,,,(-----)ap(-)u(+da+su--------),16,"de noche,en la noche"
Tacana-obscuro-4,,Tacana,obscuro,apu-da-ya,apu-da-ya,a p u + d a + j a,None,,43,,,,(-----)ap(-)u(+da--------+ja),16,de mañana
Tacana-obscuro-5,,Tacana,obscuro,apu-apu,apu-apu,a p u + a p u,None,,43,,,,(-----)ap(-)u(+-a----pu-----),16,de madrugada
Reyesano-obscuro-1,,Reyesano,obscuro,apo-me,apo-me,a p o + m e,None,,43,,,,(-----)ap(-)o(+me-----------),16,night
Maropa-obscuro-1,,Maropa,obscuro,apumé,apumé,a p u m é/e,None,Heath1883,43,,,,(-----)ap(-)u(---------mé/e---),16,night
Sapibokona-obscuro-1,,Sapibokona,obscuro,appume,appume,a p p u m e,None,,43,,,,(-----)ap(p)u(---------me---),16,oscuro
Cavinena-obscuro-1,,Cavinena,obscuro,apo-apo,apo-apo,a p o + a p o,"concepts 'obscuro,madrugada' taken from Armentia",,810,,,,(--------)apo(+-a-po------------),16,"nublado,obscuro,madrugada"
Cavinena-obscuro-2,,Cavinena,obscuro,apo-da-hodya,apo-da-hodya,a p o + d a + h o d j a,None,,808,,,,(--------)apo(+da+ho---------dja),16,de mañana
Cavinena-obscuro-3,,Cavinena,obscuro,apo-da-ke,apo-da-ke,a p o + d a + k e,None,,809,,,,(--------)apo(+da+ke------------),16,"obscuro,de noche"
Cavinena-obscuro-4,,Cavinena,obscuro,apo-,apo-,a p o,None,,655,,,,(--------)apo(------------------),16,"anochecer,oscurecer"
Cavinena-obscuro-5,,Cavinena,obscuro,apo-taho,apo-taho,a p o + t a h o,None,,811,,,,(--------)apo(+ta-ho------------),16,sombra
Cavinena-obscuro-6,,Cavinena,obscuro,apo-ta-,apo-ta-,a p o + t a,None,,812,,,,(--------)apo(+ta---------------),16,"perder,desaparecer"
Cavinena-obscuro-7,,Cavinena,obscuro,e-apo-tato apo-deda-,e-apo-tato_apo-deda-,e + a p o + t a t o + a p o + d e d a,None,,813,,,,(-e+-----)apo(+ta-to--+apo+ded-a),16,perder su color
Cavinena-obscuro-8,,Cavinena,obscuro,e-heti-apo-ta,e-heti-apo-ta,e + h e t i + a p o + t a,None,,823,,,,(-e+heti+)apo(+ta---------------),16,eclipse del sol
Cavinena-obscuro-9,,Cavinena,obscuro,apuna,apuna,a p u n a,None,Armentia1887,43,,,,(-----)ap(-)u(-na-----------),16,entenebrear
Cavinena-obscuro-10,,Cavinena,obscuro,apu-paisa,apu-paisa,a p u + p a i s a,None,Armentia1887,43,,,,(-----)ap(-)u(+pa---isa-----),16,descolorar
Cavinena-obscuro-11,,Cavinena,obscuro,k-apu-ti,k-apu-ti,k + a p u + t i,None,Armentia1887,43,,,,(k-+--)ap(-)u(+ti-----------),16,anublar
Cavinena-obscuro-12,,Cavinena,obscuro,k-apu-ta,k-apu-ta,k + a p u + t a,None,Armentia1887,43,,,,(k-+--)ap(-)u(+ta-----------),16,obscuro
Cavinena-obscuro-13,,Cavinena,obscuro,k-apu-tahu,k-apu-tahu,k + a p u + t a h u,None,Armentia1887,43,,,,(k-+--)ap(-)u(+ta-hu--------),16,encapotar
Cavinena-obscuro-14,,Cavinena,obscuro,e-apu-ta,e-apu-ta,e + a p u + t a,None,Armentia1887,43,,,,(-e+--)ap(-)u(+ta-----------),16,oscurecer
Cavinena-obscuro-15,,Cavinena,obscuro,pube,pube,p u b e,None,Armentia1887,816,,,,(--------)-pu(-------------be---),16,nube
Cavinena-obscuro-16,,Cavinena,obscuro,puenrurusisama,puenrurusisama,p u e n r u r u s i s a m a,None,Armentia1887,815,,,,(--------)-pu(-en-rurusisa-ma---),16,asombro
Cavinena-obscuro-17,,Cavinena,obscuro,apu-da,apu-da,a p u + d a,None,Armentia1887,43,,,,(-----)ap(-)u(+da-----------),16,"lobreguez,tinieblas"
EseEjja-obscuro-1,,EseEjja,obscuro,kea-ʔapo,kea-ʔapo,k e a + ʔ a p o,None,,43,,,,(kea+ʔ)ap(-)o(--------------),16,oscuro
ProtoTakana-creceragrandar-1,,ProtoTakana,creceragrandar,ari-,ari-,a r i,None,,44,,,,(-------)ari(---------------),17,"crecer,agrandar"
Tacana-creceragrandar-1,,Tacana,creceragrandar,ai-,ai-,a i,None,,44,,,,(-------)a-i(---------------),17,"crecir,agrandar"
Tacana-creceragrandar-2,,Tacana,creceragrandar,ai-da,ai-da,a i + d a,None,,44,,,,(-------)a-i(+------da------),17,grande
Reyesano-creceragrandar-1,,Reyesano,creceragrandar,ai-me,ai-me,a i + m e,None,,44,,,,(-------)a-i(+me------------),17,large
Maropa-creceragrandar-1,,Maropa,creceragrandar,-aymi in etaiaymi,-aymi_in_etaiaymi,a j m i + i n + e t a i a j m i,None,Nordenskiöld1905,44,,,,(-------)a-j(-mi+in+etaiajmi),17,stort hus
Maropa-creceragrandar-2,,Maropa,creceragrandar,haymi,haymi,h a j m i,None,Heath1883,44,,,,(------h)a-j(-mi------------),17,stort
Guariza-creceragrandar-1,,Guariza,creceragrandar,ai-,ai-,a i,None,,44,,,,(-------)a-i(---------------),17,great
Cavinena-creceragrandar-1,,Cavinena,creceragrandar,ari-,ari-,a r i,None,,44,,,,(-------)ari(---------------),17,"crecer,agrandar"
Cavinena-creceragrandar-2,,Cavinena,creceragrandar,ari-da,ari-da,a r i + d a,None,,44,,,,(-------)ari(+------da------),17,"grande,grueso"
Cavinena-creceragrandar-3,,Cavinena,creceragrandar,ari-da-ma,ari-da-ma,a r i + d a + m a,None,,44,,,,(-------)ari(+------da+ma---),17,delgado
EseEjja-creceragrandar-1,,EseEjja,creceragrandar,babaʔ-ai,babaʔ-ai,b a b a ʔ + a i,None,,44,,,,(babaʔ+-)a-i(---------------),17,sucha (pez)
Huarayo-creceragrandar-1,,Huarayo,creceragrandar,ai-ai,ai-ai,a i + a i,None,,44,,,,(-------)a-i(+ai------------),17,grande
ProtoTakana-hombro-1,,ProtoTakana,hombro,ařa-,ařa-,a ɽ a,None,,54,,,,(----)aɽa(-----),18,hombro
Tacana-hombro-1,,Tacana,hombro,y-ara-pa,y-ara-pa,j + a r a + p a,None,,54,,,,(j--+)ara(+pa--),18,hombro
Reyesano-hombro-1,,Reyesano,hombro,y-ara,y-ara,j + a r a,None,,54,,,,(j--+)ara(-----),18,shoulder
Cavinena-hombro-1,,Cavinena,hombro,y-ara-kaka,y-ara-kaka,j + a r a + k a k a,None,,54,,,,(j--+)ara(+kaka),18,hombro
Cavinena-hombro-2,,Cavinena,hombro,y-ara,y-ara,j + a r a,None,,54,,,,(j--+)ara(-----),18,paleta
Cavinena-hombro-3,,Cavinena,hombro,y-ara-pasa,y-ara-pasa,j + a r a + p a s a,None,,54,,,,(j--+)ara(+pasa),18,urina (venado)
Cavinena-hombro-4,,Cavinena,hombro,tim-ara-ke,tim-ara-ke,t i m + a r a + k e,None,Armentia1887,54,,,,(tim+)ara(+ke--),18,despaldillar
ProtoTakana-grillo-1,,ProtoTakana,grillo,asari,asari,a s a r i,None,,45,,,,asari,19,grillo
Tacana-grillo-1,,Tacana,grillo,asai,asai,a s a i,None,Armentia1887,45,,,,asa-i,19,grillo
Cavinena-grillo-1,,Cavinena,grillo,ahari,ahari,a h a r i,None,,45,,,,ahari,19,grillo
ProtoTakana-alacran-1,,ProtoTakana,alacran,asi,asi,a s i,None,,47,,,,asi(---),20,alacrán
Tacana-alacran-1,,Tacana,alacran,asi,asi,a s i,None,,47,,,,asi(---),20,alacrán
Cavinena-alacran-1,,Cavinena,alacran,ahi-pa,ahi-pa,a h i + p a,None,,47,,,,ahi(+pa),20,alacrán
EseEjja-alacran-1,,EseEjja,alacran,ahi,ahi,a h i,None,,47,,,,ahi(---),20,alacrán
ProtoTakana-amigo-1,,ProtoTakana,amigo,ata,ata,a t a,None,,48,,,,(--)ata(----------),21,amigo
Tacana-amigo-1,,Tacana,amigo,ata,ata,a t a,None,,48,,,,(--)ata(----------),21,"barrio,parcialidad"
Cavinena-amigo-1,,Cavinena,amigo,ata,ata,a t a,None,,48,,,,(--)ata(----------),21,"amigo,pariente,vecino,paisano"
Cavinena-amigo-2,,Cavinena,amigo,ata-ama,ata-ama,a t a + a m a,None,,48,,,,(--)ata(+-a---ma--),21,enemigo
Cavinena-amigo-3,,Cavinena,amigo,y-ata-nana,y-ata-nana,j + a t a + n a n a,None,,48,,,,(j+)ata(+nana-----),21,"alma,espíritu"
Cavinena-amigo-4,,Cavinena,amigo,ata-nana-ma,ata-nana-ma,a t a + n a n a + m a,None,Armentia1887,48,,,,(--)ata(+nana+ma--),21,desalmado
Cavinena-amigo-5,,Cavinena,amigo,ata-piisi,ata-piisi,a t a + p i i s i,None,Armentia1887,48,,,,(--)ata(+pi-i---si),21,consanguíneo
ProtoTakana-abeja-1,,ProtoTakana,abeja,atata,atata,a t a t a,None,,49,,,,atata(-----),22,abeja
Tacana-abeja-1,,Tacana,abeja,atata,atata,a t a t a,None,,49,,,,atata(-----),22,barbón (abeja chica)
Cavinena-abeja-1,,Cavinena,abeja,atata-waha,atata-waha,a t a t a + w a h a,None,,49,,,,atata(+waha),22,clase de abeja
ProtoTakana-mundo-1,,ProtoTakana,mundo,awa,awa,a w a,see also *uwa,,50,,,,(--)awa(-------),23,mundo
Tacana-mundo-1,,Tacana,mundo,y-awa,y-awa,j + a w a,None,,50,,,,(j+)awa(-------),23,"tierra,mundo,suelo"
Tacana-mundo-2,,Tacana,mundo,e-awa-ni,e-awa-ni,e + a w a + n i,None,Armentia1887,50,,,,(e+)awa(+ni----),23,abajo
Tacana-mundo-3,,Tacana,mundo,e-awa-pamapa,e-awa-pamapa,e + a w a + p a m a p a,None,Armentia1887,50,,,,(e+)awa(+pamapa),23,llanura
Cavinena-mundo-1,,Cavinena,mundo,y-awa,y-awa,j + a w a,None,,50,,,,(j+)awa(-------),23,"mundo,suelo,piso,terreno"
ProtoTakana-tapir-1,,ProtoTakana,tapir,awada,awada,a w a d a,None,,51,,,,awa(-)da,24,tapir
Tacana-tapir-1,,Tacana,tapir,awada,awada,a w a d a,None,,51,,,,awa(-)da,24,anta
Reyesano-tapir-1,,Reyesano,tapir,awandza,awandza,a w a n !dz/dʐ a,None,,51,,,,awa(n)!dz/dʐa,24,tapir
Maropa-tapir-1,,Maropa,tapir,áhuánsha,áhuánsha,!á/a !hu/w !á/a n !sh/ʃ a,None,Armentia1887,51,,,,!á/a!hu/w!á/a(n)!sh/ʃa,24,tapir
Cavinena-tapir-1,,Cavinena,tapir,awada,awada,a w a d a,None,,51,,,,awa(-)da,24,"anta,tapir"
Cavinena-tapir-2,,Cavinena,tapir,awa-taka,awa-taka,a w a + t a k a,None,,656,,,,awa(-)--(+taka),24,tapir foot (plant sp.)
ProtoTakana-marido-1,,ProtoTakana,marido,awei,awei,a w ei,see also *wane,,52,,,,(---)awei(------------),25,marido
Tacana-marido-1,,Tacana,marido,y-awe,y-awe,j + a β e,None,,52,,,,(-j+)aβe(------------),25,marido
Tacana-marido-2,,Tacana,marido,y-awe-sa due,y-awe-sa_due,j + a β e + s a + d u e,None,,52,,,,(-j+)aβe(+sa+du-e----),25,cuñado (hermano de marido)
Tacana-marido-3,,Tacana,marido,y-awe-sa dudu,y-awe-sa_dudu,j + a β e + s a + d u d u,None,,52,,,,(-j+)aβe(+sa+dudu----),25,cuñada (hermana de marido)
Tacana-marido-4,,Tacana,marido,y-awe-sa kwara,y-awe-sa_kwara,j + a β e + s a + kʷ a r a,None,,52,,,,(-j+)aβe(+sa+kʷara----),25,suegra (madre de marido)
Tacana-marido-5,,Tacana,marido,y-awe-sa tata,y-awe-sa_tata,j + a β e + s a + t a t a,None,,52,,,,(-j+)aβe(+sa+tata----),25,suegro (padre de marido)
Tacana-marido-6,,Tacana,marido,awe-mawe,awe-mawe,a β e + m a β e,None,,52,,,,(---)aβe(+ma-βe------),25,soltera
Tacana-marido-7,,Tacana,marido,awe-pai,awe-pai,a β e + p a i,None,,52,,,,(---)aβe(+pa--i------),25,concuñada
Tacana-marido-8,,Tacana,marido,ebaképunasawe,ebaképunasawe,e b a k é/e p u n a s a β e,None,,52,,,,(---)eba(-ké/e-punasaβe),25,yerno
Tacana-marido-9,,Tacana,marido,haweti,haweti,h a β e t i,None,,52,,,,(h--)aβe(-ti---------),25,casar (refiere a mujeres)
Tacana-marido-10,,Tacana,marido,e-ave-ti-ani,e-ave-ti-ani,e + a β e + t i + a n i,None,Armentia1887,52,,,,(e-+)aβe(+ti+-ani----),25,"casamiento,bode"
Reyesano-marido-1,,Reyesano,marido,-yadhe,-yadhe,j a ð e,None,,52,,,,(-j-)aðe(------------),25,husband
Maropa-marido-1,,Maropa,marido,kiave,kiave,k i a β e,None,Heath1883,52,,,,(ki-)aβe(------------),25,my husband
Cavinena-marido-1,,Cavinena,marido,awe-ma,awe-ma,a β e + m a,None,,52,,,,(---)aβe(+ma---------),25,soltera
Cavinena-marido-2,,Cavinena,marido,e-awe-maho-ke,e-awe-maho-ke,e + a β e + m a h o + k e,None,,52,,,,(e-+)aβe(+ma-ho---+ke),25,viuda
Cavinena-marido-3,,Cavinena,marido,e-ave-mahu,e-ave-mahu,e + a β e + m a h u,None,Armentia1887,52,,,,(e-+)aβe(+ma-hu------),25,enviudar
Cavinena-marido-4,,Cavinena,marido,aveine,aveine,a β e i n e,None,Armentia1887,52,,,,(---)aβe(--i---ne----),25,cuñada
Cavinena-marido-5,,Cavinena,marido,y-awi-nake,y-awi-nake,j + a β i + n a k e,None,,844,,,,(--j+)aβi(+na-------ke),25,concuñado
Cavinena-marido-6,,Cavinena,marido,y-awi-ke,y-awi-ke,j + a β i + k e,None,,843,,,,(--j+)aβi(+ke---------),25,marido
Cavinena-marido-7,,Cavinena,marido,y-awi-kehoya-ke,y-awi-kehoya-ke,j + a β i + k e h o j a + k e,None,,842,,,,(--j+)aβi(+ke-hoja-+ke),25,novio
EseEjja-marido-1,,EseEjja,marido,ey-awe,ey-awe,e j + a w e,None,,52,,,,(ej+)awe(------------),25,"macho,marido"
EseEjja-marido-2,,EseEjja,marido,y-awe-xi,y-awe-xi,j + a w e + x i,None,,52,,,,(-j+)awe(+xi---------),25,casada
EseEjja-marido-3,,EseEjja,marido,y-awe-má,y-awe-má,j + a w e + m á/a,None,,52,,,,(-j+)awe(+má/a---------),25,soltera
EseEjja-marido-4,,EseEjja,marido,y-awe-mano,y-awe-mano,j + a w e + m a n o,None,,52,,,,(-j+)awe(+ma---no----),25,viuda
EseEjja-marido-5,,EseEjja,marido,xaweaki-,xaweaki-,x a w e a k i,None,,657,,,,(x---)awe(--a-ki------),25,casarse (la mujer)
Huarayo-marido-1,,Huarayo,marido,"y-awe,e-awe",y-awe,j + a w e,None,,52,,,,(-j+)awe(------------),25,marido
Huarayo-marido-2,,Huarayo,marido,awe-ma,awe-ma,a w e + m a,None,,52,,,,(---)awe(+ma---------),25,sin marido
